ID;lookupID;Name;Set;Type;Quantity;Raw Price;PSA 10 Price;Raw Total
3287;pokemon-surging-sparks/deduction-kit-171;Deduction Kit;[English] Surging Sparks;Normal;1;1.0;28.49;1.0
2757;pokemon-surging-sparks/duraludon-129;Duraludon;[English] Surging Sparks;Normal;1;0.79;27.59;0.79
1855;pokemon-surging-sparks/espurr-reverse-holo-84;Espurr;[English] Surging Sparks;Reverse Holo;1;1.06;39.99;1.06
2768;pokemon-surging-sparks/helioptile-154;Helioptile;[English] Surging Sparks;Normal;1;0.6;0.0;0.6
98;pokemon-surging-sparks/larvesta-reverse-holo-24;Larvesta;[English] Surging Sparks;Reverse Holo;1;1.03;29.33;1.03
1304;pokemon-surging-sparks/paldean-tauros-101;Paldean Tauros;[English] Surging Sparks;Normal;1;0.84;27.8;0.84
1499;pokemon-surging-sparks/paldean-tauros-18;Paldean Tauros;[English] Surging Sparks;Normal;1;0.95;27.58;0.95
2682;pokemon-surging-sparks/rotom-reverse-holo-61;Rotom;[English] Surging Sparks;Reverse Holo;1;0.63;27.05;0.63
1153;pokemon-surging-sparks/spheal-43;Spheal;[English] Surging Sparks;Normal;1;1.29;29.83;1.29
1930;pokemon-surging-sparks/tapu-koko-65;Tapu Koko;[English] Surging Sparks;Normal;1;1.28;31.6;1.28
1630;pokemon-surging-sparks/tapu-lele-92;Tapu Lele;[English] Surging Sparks;Normal;1;0.95;28.31;0.95
899;pokemon-surging-sparks/togepi-70;Togepi;[English] Surging Sparks;Normal;1;1.06;28.78;1.06
2045;pokemon-surging-sparks/turtonator-137;Turtonator;[English] Surging Sparks;Normal;1;0.79;27.58;0.79
100;pokemon-surging-sparks/vibrava-reverse-holo-105;Vibrava;[English] Surging Sparks;Reverse Holo;1;1.04;39.99;1.04
3536;pokemon-surging-sparks/vigoroth-146;Vigoroth;[English] Surging Sparks;Normal;1;1.02;28.6;1.02
2319;pokemon-sword-shield/potion-177;Potion;[English] Sword & Shield;Normal;1;0.0;0.0;0.0
1131;pokemon-temporal-forces/arbok-101;Arbok;[English] Temporal Forces;Normal;1;1.03;28.3;1.03
785;pokemon-temporal-forces/arbok-176;Arbok;[English] Temporal Forces;Normal;2;11.84;78.0;23.68
3282;pokemon-temporal-forces/awakening-drum-141;Awakening Drum;[English] Temporal Forces;Normal;1;1.58;10.0;1.58
1637;pokemon-temporal-forces/beldum-113;Beldum;[English] Temporal Forces;Normal;1;0.78;27.3;0.78
118;pokemon-temporal-forces/bianca's-devotion-142;Bianca's Devotion;[English] Temporal Forces;Normal;3;1.59;30.36;4.77
3111;pokemon-temporal-forces/brambleghast-21;Brambleghast;[English] Temporal Forces;Normal;1;1.04;27.72;1.04
1226;pokemon-temporal-forces/brambleghast-reverse-holo-21;Brambleghast;[English] Temporal Forces;Reverse Holo;1;1.18;29.11;1.18
607;pokemon-temporal-forces/bramblin-20;Bramblin;[English] Temporal Forces;Normal;1;0.52;26.22;0.52
847;pokemon-temporal-forces/breloom-7;Breloom;[English] Temporal Forces;Normal;1;0.82;27.48;0.82
2919;pokemon-temporal-forces/bronzong-69;Bronzong;[English] Temporal Forces;Normal;1;0.63;27.38;0.63
2517;pokemon-temporal-forces/carvanha-42;Carvanha;[English] Temporal Forces;Normal;2;0.79;0.0;1.58
1585;pokemon-temporal-forces/centiskorch-37;Centiskorch;[English] Temporal Forces;Normal;1;1.06;28.54;1.06
3066;pokemon-temporal-forces/charjabug-55;Charjabug;[English] Temporal Forces;Normal;1;0.8;27.41;0.8
412;pokemon-temporal-forces/chatot-132;Chatot;[English] Temporal Forces;Normal;1;0.79;0.0;0.79
46;pokemon-temporal-forces/cinccino-137;Cinccino;[English] Temporal Forces;Normal;1;1.06;28.5;1.06
2988;pokemon-temporal-forces/cinccino-reverse-holo-137;Cinccino;[English] Temporal Forces;Reverse Holo;1;1.1;29.46;1.1
1009;pokemon-temporal-forces/cottonee-14;Cottonee;[English] Temporal Forces;Normal;1;0.79;0.0;0.79
2212;pokemon-temporal-forces/cutiefly-75;Cutiefly;[English] Temporal Forces;Normal;1;0.58;26.59;0.58
581;pokemon-temporal-forces/deerling-16;Deerling;[English] Temporal Forces;Normal;3;0.94;28.16;2.82
1254;pokemon-temporal-forces/deerling-reverse-holo-16;Deerling;[English] Temporal Forces;Reverse Holo;1;1.02;28.57;1.02
1896;pokemon-temporal-forces/dhelmise-19;Dhelmise;[English] Temporal Forces;Normal;1;0.9;27.82;0.9
1684;pokemon-temporal-forces/drampa-holo-138;Drampa;[English] Temporal Forces;Holo;1;0.67;39.99;0.67
2962;pokemon-temporal-forces/drilbur-85;Drilbur;[English] Temporal Forces;Normal;1;1.36;29.8;1.36
2429;pokemon-temporal-forces/drilbur-reverse-holo-85;Drilbur;[English] Temporal Forces;Reverse Holo;1;1.05;28.46;1.05
3510;pokemon-temporal-forces/duosion-reverse-holo-71;Duosion;[English] Temporal Forces;Reverse Holo;1;1.04;28.46;1.04
1100;pokemon-temporal-forces/ekans-100;Ekans;[English] Temporal Forces;Normal;2;0.82;27.38;1.64
1646;pokemon-temporal-forces/electabuzz-53;Electabuzz;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
2041;pokemon-temporal-forces/electivire-54;Electivire;[English] Temporal Forces;Normal;1;0.82;27.48;0.82
1470;pokemon-temporal-forces/elgyem-73;Elgyem;[English] Temporal Forces;Normal;2;0.9;27.82;1.8
1638;pokemon-temporal-forces/elgyem-reverse-holo-73;Elgyem;[English] Temporal Forces;Reverse Holo;1;1.14;28.91;1.14
2231;pokemon-temporal-forces/eri-146;Eri;[English] Temporal Forces;Normal;1;1.17;13.02;1.17
3246;pokemon-temporal-forces/excadrill-86;Excadrill;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
3198;pokemon-temporal-forces/excadrill-reverse-holo-86;Excadrill;[English] Temporal Forces;Reverse Holo;1;1.17;28.91;1.17
2040;pokemon-temporal-forces/feraligatr-holo-41;Feraligatr;[English] Temporal Forces;Holo;1;1.3;32.0;1.3
1525;pokemon-temporal-forces/feraligatr-reverse-holo-41;Feraligatr;[English] Temporal Forces;Reverse Holo;1;1.42;29.2;1.42
52;pokemon-temporal-forces/flutter-mane-holo-78;Flutter Mane;[English] Temporal Forces;Holo;1;1.75;16.0;1.75
2527;pokemon-temporal-forces/frosmoth-46;Frosmoth;[English] Temporal Forces;Normal;1;1.02;28.37;1.02
1453;pokemon-temporal-forces/future-booster-energy-capsule-reverse-holo-149;Future Booster Energy Capsule;[English] Temporal Forces;Reverse Holo;1;1.9;30.61;1.9
2054;pokemon-temporal-forces/golett-87;Golett;[English] Temporal Forces;Normal;1;0.79;0.0;0.79
2886;pokemon-temporal-forces/great-tusk-96;Great Tusk;[English] Temporal Forces;Normal;1;0.91;27.89;0.91
776;pokemon-temporal-forces/grubbin-18;Grubbin;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
183;pokemon-temporal-forces/hand-trimmer-reverse-holo-150;Hand Trimmer;[English] Temporal Forces;Reverse Holo;1;1.03;28.4;1.03
869;pokemon-temporal-forces/heavy-baton-151;Heavy Baton;[English] Temporal Forces;Normal;2;1.07;28.57;2.14
2332;pokemon-temporal-forces/hoothoot-126;Hoothoot;[English] Temporal Forces;Normal;1;1.19;28.71;1.19
2004;pokemon-temporal-forces/iron-crown-ex-191;Iron Crown ex;[English] Temporal Forces;Normal;1;2.39;26.0;2.39
508;pokemon-temporal-forces/iron-jugulis-139;Iron Jugulis;[English] Temporal Forces;Normal;3;0.93;27.38;2.79
2234;pokemon-temporal-forces/iron-jugulis-reverse-holo-139;Iron Jugulis;[English] Temporal Forces;Reverse Holo;1;1.1;28.74;1.1
1893;pokemon-temporal-forces/iron-leaves-ex-25;Iron Leaves ex;[English] Temporal Forces;Normal;1;1.48;18.01;1.48
155;pokemon-temporal-forces/iron-valiant-79;Iron Valiant;[English] Temporal Forces;Normal;3;1.07;42.29;3.21
1729;pokemon-temporal-forces/iron-valiant-80;Iron Valiant;[English] Temporal Forces;Normal;2;0.97;21.5;1.94
2857;pokemon-temporal-forces/iron-valiant-cosmos-holo-79;Iron Valiant [Cosmos Holo];[English] Temporal Forces;Holo;1;1.65;55.26;1.65
2441;pokemon-temporal-forces/keldeo-44;Keldeo;[English] Temporal Forces;Normal;1;0.81;27.44;0.81
1709;pokemon-temporal-forces/keldeo-reverse-holo-44;Keldeo;[English] Temporal Forces;Reverse Holo;1;1.02;28.4;1.02
983;pokemon-temporal-forces/koraidon-holo-119;Koraidon;[English] Temporal Forces;Holo;1;1.06;28.12;1.06
24;pokemon-temporal-forces/lycanroc-90;Lycanroc;[English] Temporal Forces;Normal;2;0.79;0.0;1.58
3434;pokemon-temporal-forces/magcargo-29;Magcargo;[English] Temporal Forces;Normal;1;0.93;27.86;0.93
849;pokemon-temporal-forces/master-ball-153;Master Ball;[English] Temporal Forces;Normal;1;1.59;27.1;1.59
3115;pokemon-temporal-forces/mawile-112;Mawile;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
2704;pokemon-temporal-forces/mawile-reverse-holo-112;Mawile;[English] Temporal Forces;Reverse Holo;1;1.06;28.43;1.06
1110;pokemon-temporal-forces/medicham-83;Medicham;[English] Temporal Forces;Normal;1;0.66;26.83;0.66
1985;pokemon-temporal-forces/meditite-82;Meditite;[English] Temporal Forces;Normal;1;0.79;0.0;0.79
1022;pokemon-temporal-forces/meltan-116;Meltan;[English] Temporal Forces;Normal;3;0.86;27.65;2.58
3607;pokemon-temporal-forces/metagross-115;Metagross;[English] Temporal Forces;Normal;1;1.04;30.36;1.04
190;pokemon-temporal-forces/minccino-136;Minccino;[English] Temporal Forces;Normal;1;0.92;27.65;0.92
2367;pokemon-temporal-forces/miraidon-121;Miraidon;[English] Temporal Forces;Normal;1;1.98;31.96;1.98
976;pokemon-temporal-forces/miraidon-holo-121;Miraidon;[English] Temporal Forces;Holo;1;1.1;28.6;1.1
2297;pokemon-temporal-forces/mist-energy-161;Mist Energy;[English] Temporal Forces;Normal;1;1.56;29.7;1.56
784;pokemon-temporal-forces/morty's-conviction-155;Morty's Conviction;[English] Temporal Forces;Normal;2;0.98;28.47;1.96
3427;pokemon-temporal-forces/mr-mime-63;Mr. Mime;[English] Temporal Forces;Normal;1;0.95;23.96;0.95
3378;pokemon-temporal-forces/noctowl-127;Noctowl;[English] Temporal Forces;Normal;1;1.28;33.5;1.28
2075;pokemon-temporal-forces/nuzleaf-4;Nuzleaf;[English] Temporal Forces;Normal;2;0.87;27.71;1.74
1490;pokemon-temporal-forces/palafin-49;Palafin;[English] Temporal Forces;Normal;3;0.85;27.62;2.55
1527;pokemon-temporal-forces/pidove-133;Pidove;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
1198;pokemon-temporal-forces/pidove-reverse-holo-133;Pidove;[English] Temporal Forces;Reverse Holo;1;1.15;37.76;1.15
1962;pokemon-temporal-forces/pineco-2;Pineco;[English] Temporal Forces;Normal;2;0.63;26.63;1.26
1615;pokemon-temporal-forces/ponyta-26;Ponyta;[English] Temporal Forces;Normal;1;0.77;27.27;0.77
989;pokemon-temporal-forces/poochyena-105;Poochyena;[English] Temporal Forces;Normal;3;0.71;27.04;2.13
575;pokemon-temporal-forces/raichu-52;Raichu;[English] Temporal Forces;Normal;1;0.97;16.4;0.97
966;pokemon-temporal-forces/rapidash-reverse-holo-27;Rapidash;[English] Temporal Forces;Reverse Holo;1;1.31;32.0;1.31
327;pokemon-temporal-forces/relicanth-84;Relicanth;[English] Temporal Forces;Normal;2;0.99;20.0;1.98
3046;pokemon-temporal-forces/rellor-23;Rellor;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
441;pokemon-temporal-forces/rescue-board-159;Rescue Board;[English] Temporal Forces;Normal;1;1.32;29.63;1.32
1423;pokemon-temporal-forces/reuniclus-72;Reuniclus;[English] Temporal Forces;Normal;2;0.86;27.68;1.72
2940;pokemon-temporal-forces/ribombee-76;Ribombee;[English] Temporal Forces;Normal;1;1.2;29.12;1.2
446;pokemon-temporal-forces/ribombee-reverse-holo-76;Ribombee;[English] Temporal Forces;Reverse Holo;1;1.3;29.53;1.3
1099;pokemon-temporal-forces/rolycoly-93;Rolycoly;[English] Temporal Forces;Normal;1;0.69;27.04;0.69
1730;pokemon-temporal-forces/roselia-reverse-holo-8;Roselia;[English] Temporal Forces;Reverse Holo;1;1.05;28.4;1.05
173;pokemon-temporal-forces/roserade-9;Roserade;[English] Temporal Forces;Normal;1;0.82;27.48;0.82
2844;pokemon-temporal-forces/sableye-107;Sableye;[English] Temporal Forces;Normal;1;0.8;27.42;0.8
479;pokemon-temporal-forces/sableye-reverse-holo-107;Sableye;[English] Temporal Forces;Reverse Holo;1;1.24;29.29;1.24
981;pokemon-temporal-forces/salvatore-160;Salvatore;[English] Temporal Forces;Normal;2;1.07;28.57;2.14
1847;pokemon-temporal-forces/salvatore-reverse-holo-160;Salvatore;[English] Temporal Forces;Reverse Holo;1;1.15;28.91;1.15
413;pokemon-temporal-forces/sandy-shocks-98;Sandy Shocks;[English] Temporal Forces;Normal;2;0.9;11.2;1.8
2515;pokemon-temporal-forces/sandy-shocks-reverse-holo-98;Sandy Shocks;[English] Temporal Forces;Reverse Holo;1;1.2;29.08;1.2
3022;pokemon-temporal-forces/sawsbuck-17;Sawsbuck;[English] Temporal Forces;Normal;1;0.92;27.96;0.92
1159;pokemon-temporal-forces/scream-tail-77;Scream Tail;[English] Temporal Forces;Normal;2;1.08;22.39;2.16
1357;pokemon-temporal-forces/scream-tail-cosmos-holo-77;Scream Tail [Cosmos Holo];[English] Temporal Forces;Holo;2;1.51;23.19;3.02
424;pokemon-temporal-forces/seedot-3;Seedot;[English] Temporal Forces;Normal;2;0.94;27.99;1.88
686;pokemon-temporal-forces/sharpedo-reverse-holo-43;Sharpedo;[English] Temporal Forces;Reverse Holo;2;1.41;27.99;2.82
152;pokemon-temporal-forces/shiftry-5;Shiftry;[English] Temporal Forces;Normal;2;0.79;26.38;1.58
88;pokemon-temporal-forces/skitty-130;Skitty;[English] Temporal Forces;Normal;3;1.2;29.12;3.6
1973;pokemon-temporal-forces/slugma-28;Slugma;[English] Temporal Forces;Normal;1;0.81;27.44;0.81
1778;pokemon-temporal-forces/solosis-70;Solosis;[English] Temporal Forces;Normal;2;0.8;27.41;1.6
432;pokemon-temporal-forces/torracat-33;Torracat;[English] Temporal Forces;Normal;1;0.94;27.99;0.94
1748;pokemon-temporal-forces/torterra-ex-12;Torterra ex;[English] Temporal Forces;Normal;1;1.34;13.4;1.34
354;pokemon-temporal-forces/totodile-39;Totodile;[English] Temporal Forces;Normal;2;0.99;28.26;1.98
1593;pokemon-temporal-forces/tranquill-134;Tranquill;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
2805;pokemon-temporal-forces/turtonator-35;Turtonator;[English] Temporal Forces;Normal;1;0.79;27.38;0.79
1094;pokemon-temporal-forces/turtwig-10;Turtwig;[English] Temporal Forces;Normal;3;0.82;27.51;2.46
2243;pokemon-temporal-forces/wiglett-47;Wiglett;[English] Temporal Forces;Normal;3;0.54;27.99;1.62
758;pokemon-twilight-masquerade/abra-80;Abra;[English] Twilight Masquerade;Normal;1;1.14;27.96;1.14
1805;pokemon-twilight-masquerade/aggron-122;Aggron;[English] Twilight Masquerade;Normal;1;0.79;27.42;0.79
3152;pokemon-twilight-masquerade/alakazam-82;Alakazam;[English] Twilight Masquerade;Normal;1;1.34;22.89;1.34
838;pokemon-twilight-masquerade/ambipom-138;Ambipom;[English] Twilight Masquerade;Normal;1;0.79;27.42;0.79
1364;pokemon-twilight-masquerade/applin-126;Applin;[English] Twilight Masquerade;Normal;1;0.89;27.84;0.89
2100;pokemon-twilight-masquerade/brute-bonnet-118;Brute Bonnet;[English] Twilight Masquerade;Normal;2;0.84;27.64;1.68
856;pokemon-twilight-masquerade/bug-catching-set-143;Bug Catching Set;[English] Twilight Masquerade;Normal;1;1.12;28.85;1.12
2982;pokemon-twilight-masquerade/carmine-145;Carmine;[English] Twilight Masquerade;Normal;1;1.21;29.23;1.21
3446;pokemon-twilight-masquerade/chansey-133;Chansey;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
2800;pokemon-twilight-masquerade/chimchar-31;Chimchar;[English] Twilight Masquerade;Normal;1;0.8;31.99;0.8
2656;pokemon-twilight-masquerade/chimecho-179;Chimecho;[English] Twilight Masquerade;Normal;1;2.62;37.61;2.62
3223;pokemon-twilight-masquerade/chimecho-85;Chimecho;[English] Twilight Masquerade;Normal;1;0.79;27.42;0.79
905;pokemon-twilight-masquerade/clefairy-78;Clefairy;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
779;pokemon-twilight-masquerade/community-center-146;Community Center;[English] Twilight Masquerade;Normal;2;0.8;27.46;1.6
1427;pokemon-twilight-masquerade/crawdaunt-48;Crawdaunt;[English] Twilight Masquerade;Normal;1;0.79;27.42;0.79
1437;pokemon-twilight-masquerade/darmanitan-35;Darmanitan;[English] Twilight Masquerade;Normal;1;1.07;28.64;1.07
1553;pokemon-twilight-masquerade/dipplin-127;Dipplin;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
520;pokemon-twilight-masquerade/dipplin-170;Dipplin;[English] Twilight Masquerade;Normal;1;5.39;40.0;5.39
2889;pokemon-twilight-masquerade/enhanced-hammer-148;Enhanced Hammer;[English] Twilight Masquerade;Normal;1;1.1;28.82;1.1
1455;pokemon-twilight-masquerade/farfetch'd-132;Farfetch'd;[English] Twilight Masquerade;Normal;1;1.0;28.33;1.0
2380;pokemon-twilight-masquerade/farfetch'd-reverse-holo-132;Farfetch'd;[English] Twilight Masquerade;Reverse Holo;1;1.1;28.64;1.1
235;pokemon-twilight-masquerade/farigiraf-84;Farigiraf;[English] Twilight Masquerade;Normal;2;1.14;28.92;2.28
3489;pokemon-twilight-masquerade/finizen-59;Finizen;[English] Twilight Masquerade;Normal;1;2.0;9.2;2.0
3340;pokemon-twilight-masquerade/finizen-reverse-holo-59;Finizen;[English] Twilight Masquerade;Reverse Holo;1;1.22;29.27;1.22
2406;pokemon-twilight-masquerade/girafarig-83;Girafarig;[English] Twilight Masquerade;Normal;1;0.8;28.06;0.8
3040;pokemon-twilight-masquerade/glaceon-54;Glaceon;[English] Twilight Masquerade;Normal;1;1.06;29.58;1.06
2971;pokemon-twilight-masquerade/glalie-52;Glalie;[English] Twilight Masquerade;Normal;1;0.81;0.0;0.81
1562;pokemon-twilight-masquerade/glimmet-108;Glimmet;[English] Twilight Masquerade;Normal;1;0.42;0.0;0.42
810;pokemon-twilight-masquerade/glimmet-reverse-holo-108;Glimmet;[English] Twilight Masquerade;Reverse Holo;2;1.23;28.43;2.46
309;pokemon-twilight-masquerade/goldeen-44;Goldeen;[English] Twilight Masquerade;Normal;1;0.87;27.78;0.87
3756;pokemon-twilight-masquerade/hawlucha-107;Hawlucha;[English] Twilight Masquerade;Normal;1;0.99;0.0;0.99
392;pokemon-twilight-masquerade/heatran-123;Heatran;[English] Twilight Masquerade;Normal;2;1.4;19.8;2.8
1611;pokemon-twilight-masquerade/heliolisk-71;Heliolisk;[English] Twilight Masquerade;Normal;1;0.81;0.0;0.81
1544;pokemon-twilight-masquerade/hisuian-arcanine-reverse-holo-100;Hisuian Arcanine;[English] Twilight Masquerade;Reverse Holo;1;1.22;27.99;1.22
2986;pokemon-twilight-masquerade/hisuian-growlithe-99;Hisuian Growlithe;[English] Twilight Masquerade;Normal;1;0.8;28.78;0.8
1035;pokemon-twilight-masquerade/iron-bundle-62;Iron Bundle;[English] Twilight Masquerade;Normal;1;0.2;0.0;0.2
1589;pokemon-twilight-masquerade/iron-leaves-19;Iron Leaves;[English] Twilight Masquerade;Normal;1;1.1;8.0;1.1
3191;pokemon-twilight-masquerade/kilowattrel-76;Kilowattrel;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
2229;pokemon-twilight-masquerade/kilowattrel-reverse-holo-76;Kilowattrel;[English] Twilight Masquerade;Reverse Holo;1;0.89;27.84;0.89
994;pokemon-twilight-masquerade/lairon-reverse-holo-121;Lairon;[English] Twilight Masquerade;Reverse Holo;1;1.12;23.99;1.12
3538;pokemon-twilight-masquerade/litwick-36;Litwick;[English] Twilight Masquerade;Normal;1;1.19;29.16;1.19
3515;pokemon-twilight-masquerade/lucian-157;Lucian;[English] Twilight Masquerade;Normal;1;0.95;15.38;0.95
729;pokemon-twilight-masquerade/lucian-reverse-holo-157;Lucian;[English] Twilight Masquerade;Reverse Holo;1;1.14;28.94;1.14
33;pokemon-twilight-masquerade/luxio-67;Luxio;[English] Twilight Masquerade;Normal;1;1.05;28.54;1.05
1881;pokemon-twilight-masquerade/munkidori-holo-95;Munkidori;[English] Twilight Masquerade;Holo;1;1.22;29.19;1.22
580;pokemon-twilight-masquerade/ogre's-mask-159;Ogre's Mask;[English] Twilight Masquerade;Normal;1;1.13;29.19;1.13
1477;pokemon-twilight-masquerade/palossand-92;Palossand;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
2649;pokemon-twilight-masquerade/poliwhirl-42;Poliwhirl;[English] Twilight Masquerade;Normal;1;0.95;28.13;0.95
3517;pokemon-twilight-masquerade/poliwrath-43;Poliwrath;[English] Twilight Masquerade;Normal;1;1.1;28.78;1.1
2421;pokemon-twilight-masquerade/poochyena-113;Poochyena;[English] Twilight Masquerade;Normal;2;0.79;27.43;1.58
1196;pokemon-twilight-masquerade/probopass-102;Probopass;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
792;pokemon-twilight-masquerade/probopass-reverse-holo-102;Probopass;[English] Twilight Masquerade;Reverse Holo;1;1.06;28.58;1.06
3529;pokemon-twilight-masquerade/revavroom-125;Revavroom;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
2353;pokemon-twilight-masquerade/sandslash-98;Sandslash;[English] Twilight Masquerade;Normal;1;0.86;27.74;0.86
2486;pokemon-twilight-masquerade/scolipede-117;Scolipede;[English] Twilight Masquerade;Normal;1;0.81;27.5;0.81
1588;pokemon-twilight-masquerade/shinx-66;Shinx;[English] Twilight Masquerade;Normal;1;0.9;27.88;0.9
1949;pokemon-twilight-masquerade/snorunt-51;Snorunt;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
2374;pokemon-twilight-masquerade/spinarak-4;Spinarak;[English] Twilight Masquerade;Normal;1;0.67;26.77;0.67
1827;pokemon-twilight-masquerade/sunkern-6;Sunkern;[English] Twilight Masquerade;Normal;1;0.82;27.53;0.82
232;pokemon-twilight-masquerade/swirlix-89;Swirlix;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
1277;pokemon-twilight-masquerade/tangela-1;Tangela;[English] Twilight Masquerade;Normal;1;1.02;28.44;1.02
1229;pokemon-twilight-masquerade/tangrowth-2;Tangrowth;[English] Twilight Masquerade;Normal;1;0.93;28.02;0.93
2005;pokemon-twilight-masquerade/teal-mask-ogerpon-ex-25;Teal Mask Ogerpon ex;[English] Twilight Masquerade;Normal;1;2.26;18.39;2.26
3325;pokemon-twilight-masquerade/thwackey-15;Thwackey;[English] Twilight Masquerade;Normal;1;0.99;28.3;0.99
950;pokemon-twilight-masquerade/timburr-103;Timburr;[English] Twilight Masquerade;Normal;1;0.79;27.42;0.79
55;pokemon-twilight-masquerade/varoom-124;Varoom;[English] Twilight Masquerade;Normal;1;0.92;0.0;0.92
1769;pokemon-twilight-masquerade/venipede-115;Venipede;[English] Twilight Masquerade;Normal;2;0.79;27.43;1.58
1657;pokemon-twilight-masquerade/volbeat-9;Volbeat;[English] Twilight Masquerade;Normal;1;0.7;27.05;0.7
3609;pokemon-twilight-masquerade/wattrel-75;Wattrel;[English] Twilight Masquerade;Normal;1;0.88;27.82;0.88
3161;pokemon-twilight-masquerade/wattrel-reverse-holo-75;Wattrel;[English] Twilight Masquerade;Reverse Holo;1;1.12;28.34;1.12
3338;pokemon-twilight-masquerade/whirlipede-116;Whirlipede;[English] Twilight Masquerade;Normal;1;0.79;27.43;0.79
2176;pokemon-twilight-masquerade/whirlipede-reverse-holo-116;Whirlipede;[English] Twilight Masquerade;Reverse Holo;1;0.99;28.3;0.99
419;pokemon-twilight-masquerade/zapdos-65;Zapdos;[English] Twilight Masquerade;Normal;1;0.94;19.32;0.94
